"#iranelection (29)" 1.4827586206896552 0.7710579232757896
"#tcot (10)" 1.8 0.8717797887081348
"#followadd (9)" 2.0 0.0
"#spymaster (8)" 1.5 0.8660254037844386
"#140mafia (8)" 2.0 1.0
"#neda (7)" 1.5714285714285714 0.7284313590846836
"#fb (7)" 2.0 0.9258200997725514
"#jobs (6)" 2.5 0.5
"#iran (6)" 1.3333333333333333 0.7453559924999299
"#forasarney (6)" 2.0 0.0
